First Index,Content Function Ratio,Lexical Frequency,Word Length
1,-0.4,-2.962412954569745,3.9
0,-0.4,-2.751893568834137,3.8
2,0.2,-3.122074961841549,5.0
4,-0.4,-2.5753937590121176,3.8
3,-0.2,-3.199894946307264,4.4
4,0.4,-3.606613388221035,5.0
0,0.2,-3.70827185547473,6.4
3,0.2,-3.207875856450838,4.5
1,0.0,-2.7001727984662227,3.4
2,-0.2,-2.947907716155567,4.9
4,-0.2,-2.546030085277031,4.0
0,0.4,-4.645728860771969,5.5
1,-0.2,-2.767987121896709,3.5
3,0.2,-2.852388552677675,4.5
2,0.6,-3.1909544110413206,4.3
0,0.0,-3.179010578237296,4.5
1,0.2,-2.606016594917935,3.7
4,-0.2,-2.788888045732639,4.3
2,0.0,-3.2279730233774493,4.2
3,0.0,-2.7580198966808647,3.7
3,0.0,-3.0104635585067028,4.9
0,-0.2,-2.9586423606001837,3.1
1,0.2,-3.3888174972248777,5.1
4,-0.4,-2.652410719608887,3.5
2,-0.4,-2.6352587839618686,4.0
0,0.0,-2.2339114859470603,2.9
2,0.0,-2.7823707275799725,3.1
3,0.0,-2.6349502182643336,5.2
1,0.0,-3.079797893190606,4.8
4,-0.2,-2.5347281990241792,3.2
4,0.0,-2.308648284954301,2.8
1,-0.2,-3.0089122474937655,2.9
3,0.2,-2.7747030685698943,4.1
2,-0.4,-2.42662167505614,3.6
0,0.0,-3.116599641940218,3.6
0,-0.2,-3.42720214366067,5.0
3,0.0,-3.2202400219100786,4.2
4,-0.2,-2.9768023020901193,4.2
2,0.0,-3.0820232073143514,3.8
1,-0.2,-2.7636400896249946,3.6
4,0.0,-2.9930836096416984,5.2
3,0.0,-2.6242006106762137,4.6
1,-0.2,-3.4970857336135452,4.9
2,0.0,-2.8507089039760927,4.0
0,0.0,-3.492812857855312,6.0
1,0.0,-3.10702607772706,4.7
3,-0.2,-2.8291167608149594,4.1
0,0.0,-3.099251926056269,3.7
4,-0.4,-2.5068098000612786,3.9
2,0.0,-3.0662319472964312,4.2
0,0.2,-2.9760982992966514,4.4
4,0.0,-3.053057499359222,4.4
1,-0.2,-2.6141626749138815,3.5
2,-0.2,-2.690876007504766,3.3
3,-0.2,-2.4757435529639937,3.4
3,-0.2,-2.866758083962515,4.1
1,-0.2,-3.117175507467772,4.7
0,-0.2,-3.012069247429084,4.3
4,-0.6,-2.3784928449145006,3.3
2,-0.2,-2.9094478962478085,4.5
2,-0.2,-2.8009010770141667,2.9
0,0.2,-3.145788501220932,3.8
3,0.2,-2.7399362429634664,3.8
1,0.2,-2.7553289329895962,4.4
4,0.2,-3.2126966567375894,5.3
1,0.0,-3.1278685920419997,4.6
4,-0.2,-2.5999917712930105,3.7
0,0.0,-3.4031305332497133,5.0
2,0.0,-3.1144061892487294,5.4
3,-0.2,-2.761424429129986,4.4
1,-0.2,-2.9584793724135228,4.6
2,0.0,-2.6894702973462965,4.0
