First Index,Content Function Ratio,Lexical Frequency,Word Length
3,0.0,-3.901831255754707,7.0
4,1.0,-4.160146153756375,7.5
2,0.0,-3.4785342252216562,6.0
1,0.0,-2.844303504416605,3.0
0,0.0,-2.5501834894370194,4.0
3,0.0,-3.271991621105556,3.5
4,0.0,-2.857000978036457,4.5
0,-1.0,-3.459710480133046,1.5
1,1.0,-3.09985918815345,4.0
2,1.0,-3.0332195646827307,4.0
2,1.0,-4.617513137834201,9.0
1,0.0,-2.9466969699451733,5.5
0,0.0,-4.608271434987194,6.0
4,-1.0,-4.31885635968245,3.0
3,0.0,-2.938831622526629,3.5
3,1.0,-3.333284729693687,5.5
0,-1.0,-3.7892349016297313,1.5
2,0.0,-3.1713932241355156,4.5
1,0.0,-2.93879430879839,5.0
4,0.0,-2.986819633289335,4.0
4,1.0,-4.725313038003878,8.0
3,-1.0,-1.4581539631073066,2.5
2,0.0,-2.122824990822177,3.5
1,0.0,-4.725313038003878,4.0
0,-1.0,-4.725313038003878,1.5
1,0.0,-3.1290492230536464,5.0
0,0.0,-5.059816428483166,6.0
3,0.0,-2.184596303605499,3.0
2,0.0,-2.710983847159328,4.0
4,0.0,-3.270592335812502,6.0
0,0.0,-5.298377055842997,4.5
4,0.0,-3.2689553485086162,4.5
2,0.0,-2.8157150457067797,4.0
3,0.0,-3.5325099012047216,4.0
1,1.0,-2.8702543554479694,5.0
4,1.0,-2.654444852300476,4.0
2,1.0,-4.275715566449668,6.0
3,0.0,-3.7138338770994856,4.5
1,1.0,-4.238090090240072,7.0
0,0.0,-4.294076969962038,3.5
2,0.0,-2.8612985607936183,3.5
1,-1.0,-2.4002758968708697,4.0
0,0.0,-4.481642828053204,3.5
4,0.0,-2.7206058028258706,4.0
3,0.0,-2.8816664310952396,3.5
3,-1.0,-2.349454139515548,3.0
1,0.0,-3.0208782263035254,5.5
0,0.0,-3.683280366408474,2.5
4,0.0,-3.174243254075673,7.5
2,0.0,-2.591559557243719,4.0
0,0.0,-4.948892053674987,4.0
2,-1.0,-2.0747667111872294,2.5
4,0.0,-3.256410855023684,5.5
1,0.0,-2.461262565938854,4.0
3,0.0,-2.299183298409928,3.5
2,0.0,-3.918165814131391,4.5
1,0.0,-2.6617999974318627,3.5
0,-1.0,-3.771070528564553,2.0
3,0.0,-3.5075159758684475,2.5
4,0.0,-3.411922958357361,4.5
2,0.0,-2.757300451149535,3.5
0,0.0,-4.444591967794029,4.5
4,1.0,-4.948892053674987,7.5
1,-1.0,-1.964642967703412,3.5
3,0.0,-2.240272160607237,4.0
4,0.0,-3.1058958571916935,7.5
0,0.0,-4.049221778948197,2.5
1,1.0,-4.486752410644047,6.5
2,0.0,-3.851773679313073,5.5
3,0.0,-2.0688461480687748,3.0
3,0.0,-2.6976388918225314,3.0
0,0.0,-4.428195711095875,5.0
1,0.0,-3.236712622379823,4.5
2,0.0,-2.2592835447583353,4.0
4,1.0,-3.4106082384525185,5.0
2,0.0,-3.1063796611221304,4.5
0,0.0,-4.457756437155203,4.0
1,0.0,-2.2024135716612214,3.0
3,0.0,-2.535288862635415,3.5
4,0.0,-2.633436185207399,4.5
2,0.0,-2.850792903652149,3.5
3,0.0,-2.88360938843783,3.5
4,0.0,-3.1709097613042765,3.0
0,-1.0,-4.199048512365786,2.0
1,0.0,-3.419982956458938,5.5
1,1.0,-4.0028447523297475,7.0
0,0.0,-5.298377055842997,4.0
2,-1.0,-3.799029476687169,2.5
4,-1.0,-2.17803355453623,2.5
3,0.0,-3.698088592465573,5.0
1,0.0,-2.661078784714499,3.5
2,0.0,-3.3959667164824157,5.0
0,0.0,-4.444591967794029,2.5
3,1.0,-5.298377055842997,6.5
4,1.0,-3.500794348447882,5.0
2,0.0,-3.4141320032573743,6.5
0,-1.0,-3.7763032454036356,2.0
4,1.0,-4.0202258054593525,7.0
1,0.0,-3.3671026710806005,6.5
3,1.0,-4.311813129043148,8.0
2,1.0,-4.7103314263151566,6.5
3,0.0,-3.679103112002333,5.0
4,0.0,-2.897058596801592,4.0
0,0.0,-4.68315259515386,5.0
1,0.0,-3.2731485084501313,4.5
3,0.0,-3.256410855023684,5.5
1,1.0,-4.7103314263151566,5.5
0,0.0,-2.7313506896839366,3.0
2,0.0,-2.2002111581060815,3.0
4,-1.0,-2.0078320563332106,3.0
1,0.0,-2.4509003697033425,3.0
0,0.0,-4.997347060179016,6.0
2,0.0,-2.855447773721519,4.5
3,0.0,-3.1831142784333033,4.0
4,0.0,-3.2012586814810824,6.0
0,0.0,-5.147862058011007,5.5
1,0.0,-3.055516342602207,5.0
2,1.0,-5.298377055842997,5.5
4,0.0,-3.079819009318958,4.5
3,0.0,-2.8363046354573447,5.0
4,0.0,-3.996264029300762,3.0
2,1.0,-3.6056632984404318,4.0
1,0.0,-3.080486714956699,5.5
0,-1.0,-3.8409411470729724,2.5
3,-1.0,-2.162305579129294,3.0
4,0.0,-3.2779967937286476,5.5
3,0.0,-1.784542722639807,3.0
2,0.0,-3.625788247571645,4.5
0,-1.0,-3.864643311913471,3.5
1,0.0,-2.972273231168864,2.5
4,0.0,-3.46699814000221,6.5
0,-1.0,-2.820735272130288,2.5
2,0.0,-3.8222230510119335,9.0
3,1.0,-4.997347060179016,8.0
1,1.0,-3.846019283203656,6.0
3,0.0,-2.3184577475406103,5.0
2,0.0,-3.437554172698124,3.5
4,1.0,-4.7776807132638845,6.5
1,-1.0,-2.690426149240982,3.5
0,0.0,-3.2779967937286476,7.0
4,-1.0,-2.8536701738216426,5.0
3,-1.0,-2.2009520595724945,2.5
2,0.0,-3.1099517629191924,4.5
0,-1.0,-3.7138338770994856,3.0
1,0.0,-2.9733399147099884,4.5
4,0.0,-2.448094418578358,3.0
0,0.0,-4.067178056893519,5.0
3,0.0,-3.2779967937286476,7.5
1,1.0,-3.539251730188747,5.0
2,0.0,-2.96759848432898,6.5
1,0.0,-2.6627676814625607,3.5
4,-1.0,-3.7236135489658233,3.5
3,0.0,-3.4785342252216562,4.0
2,0.0,-2.5688165714182265,4.0
0,0.0,-4.627165715431894,4.0
4,0.0,-3.690690479451286,6.0
2,1.0,-3.8251509233364605,7.0
3,-1.0,-2.14196860672559,2.5
0,0.0,-3.2779967937286476,4.0
1,1.0,-4.388605088072063,9.0
3,0.0,-2.7764170470342657,3.5
2,0.0,-3.158680484469065,5.5
1,0.0,-2.288499139721943,1.0
0,-1.0,-2.4219369994367805,2.5
4,1.0,-3.3664183673640666,7.0
3,-1.0,-2.787166994643476,4.5
4,0.0,-3.482908996310901,6.5
1,-1.0,-2.3655384930010177,4.0
0,-1.0,-4.17195054035305,2.0
2,0.0,-3.0704523399139196,4.5
4,0.0,-2.909243532439673,4.5
0,-1.0,-3.7138338770994856,3.5
1,0.0,-2.6747636967590838,5.5
2,0.0,-3.0809649077087498,4.0
3,0.0,-3.563318879267495,4.5
1,0.0,-3.9600302510305636,2.5
0,-1.0,-4.057655741591844,4.0
3,0.0,-2.5075717347416857,3.0
4,1.0,-4.16479119164149,7.5
2,0.0,-3.4069258528556747,5.0
1,0.0,-2.7185709035513277,5.5
0,-1.0,-3.7138338770994856,2.5
2,1.0,-4.388605088072063,6.5
3,-1.0,-2.217747573014096,2.5
4,0.0,-2.6727015414033017,3.0
0,0.0,-4.405712138337614,3.0
2,-1.0,-2.4130254080783056,4.0
3,0.0,-2.323495239882802,3.0
4,-1.0,-2.4897683387964324,2.0
1,-1.0,-1.5539529603824769,2.5
1,1.0,-3.975665921168451,6.0
3,0.0,-2.6740018683802034,5.5
2,0.0,-3.0148638727634665,3.5
4,-1.0,-2.996653298435695,6.0
0,0.0,-4.457756437155203,6.5
4,0.0,-2.9578378826425435,3.5
0,0.0,-4.599407051506978,4.0
2,0.0,-2.3935931586142747,3.5
1,0.0,-2.0394361663688167,3.5
3,-1.0,-2.0253667043191106,3.0
2,0.0,-3.4748323414847198,4.0
3,1.0,-5.298377055842997,7.0
4,0.0,-2.3347514311424065,3.5
0,-1.0,-3.2779967937286476,5.0
1,0.0,-2.8170834864969896,4.5
0,0.0,-3.6215150870485227,3.5
3,0.0,-2.3470558392701144,2.5
2,0.0,-2.3554477737215187,4.0
4,1.0,-4.8468320623470245,6.5
1,1.0,-3.1807138546013034,6.5
1,1.0,-4.798377055842997,6.5
0,1.0,-4.909301430651175,4.5
4,0.0,-3.301064528958695,5.0
3,0.0,-2.8157715001320267,5.5
2,0.0,-2.5143348901853,3.5
3,0.0,-2.108926487605082,2.0
0,-1.0,-3.459710480133046,2.0
4,1.0,-3.577686613384741,3.5
1,0.0,-3.464090921250718,5.0
2,0.0,-2.9770903920672014,4.0
1,-1.0,-2.191760066660124,2.5
2,1.0,-2.4800443612272294,3.0
3,0.0,-3.3726255794577247,6.5
0,0.0,-5.298377055842997,3.5
4,0.0,-2.9785342252216562,4.5
3,1.0,-3.026734250902807,3.5
2,0.0,-3.299181990683973,6.0
4,0.0,-3.1852575973050046,4.0
1,1.0,-4.4919851274831295,9.0
0,-1.0,-3.7763032454036356,3.5
4,0.0,-2.8336292762652935,4.0
1,-1.0,-1.7356666467868755,1.5
2,0.0,-2.7236104710678495,6.0
0,-1.0,-3.8520515389043464,3.0
3,0.0,-2.8145048121203367,4.5
1,1.0,-3.507345374387143,8.0
4,0.0,-2.9343463317851786,5.0
3,0.0,-3.2779967937286476,6.0
2,0.0,-3.9125833154023697,2.0
0,-1.0,-3.459710480133046,1.5
4,0.0,-2.286984771211398,3.0
1,0.0,-3.0580359026802535,5.5
0,-1.0,-3.8236820525205406,3.0
3,0.0,-2.5715703675673507,6.5
2,1.0,-4.352329754497757,4.5
2,-1.0,-2.8740516124335187,3.0
4,0.0,-3.781665178099522,6.5
0,0.0,-4.323682052520541,7.0
1,1.0,-4.552696208925861,8.5
3,0.0,-2.1745148579146494,3.0
0,0.0,-3.39963941207433,5.5
1,1.0,-3.4313373522027,6.5
2,0.0,-3.683280366408474,7.0
3,0.0,-2.6310054636737368,3.5
4,-1.0,-2.146820083726066,2.0
3,1.0,-4.457756437155203,3.5
4,0.0,-2.5107300081065476,4.5
0,-1.0,-3.459710480133046,1.5
2,0.0,-3.4752732497396543,6.0
1,1.0,-3.6126583971409465,4.0
4,0.0,-2.4425476635482957,3.0
1,0.0,-2.4624834195671417,3.0
0,0.0,-4.085121425160709,3.0
2,0.0,-2.451708397952154,2.0
3,0.0,-3.502288677145063,4.0
3,0.0,-2.5059627715535093,5.0
4,0.0,-3.084966955861319,2.5
2,0.0,-2.88407288325831,4.5
1,-1.0,-2.213330285619627,1.5
0,0.0,-4.997347060179016,6.5
2,0.0,-3.579739657137935,4.0
0,0.0,-3.5075159758684475,3.5
4,-1.0,-1.6867894675113706,3.5
3,0.0,-2.7391537514613176,4.5
1,-1.0,-2.2203934160651446,4.0
0,0.0,-5.298377055842997,7.0
2,0.0,-3.5327653685764835,7.0
4,0.0,-3.2064859802044663,4.5
3,0.0,-3.4069258528556747,5.0
1,1.0,-4.0062114436592315,5.0
0,1.0,-4.590890381857588,7.0
2,1.0,-3.3874238671668353,5.5
4,0.0,-3.459710480133046,4.0
3,0.0,-3.6205555307325623,6.5
1,-1.0,-4.122285796787316,2.0
0,-1.0,-3.4785342252216562,2.5
4,0.0,-3.2310017127886894,5.5
1,0.0,-2.4323901864525457,3.5
3,1.0,-3.2318152681416876,4.5
2,-1.0,-1.759896826516594,2.5
4,0.0,-2.863309764532519,4.0
1,0.0,-3.370617478009097,4.5
3,0.0,-3.385599089697818,4.0
0,-1.0,-3.683280366408474,3.0
2,0.0,-2.4802148667057025,3.5
3,1.0,-4.758786432819185,8.0
0,0.0,-4.875828035835869,4.0
4,1.0,-4.076354657883959,7.0
2,0.0,-4.02143554252106,5.5
1,1.0,-3.2416059158660158,5.0
4,0.0,-2.5755469370148876,4.5
3,0.0,-2.5631203597586643,4.0
2,1.0,-3.5327653685764835,6.0
1,0.0,-4.5747980401718875,5.0
0,-1.0,-4.192283253641018,2.0
3,0.0,-2.8470493182340335,4.5
0,0.0,-4.001734022332768,4.0
2,-1.0,-4.02821231844756,2.0
1,0.0,-2.3994926890894845,3.0
4,1.0,-4.3468320623470245,6.5
3,0.0,-3.21874389029625,4.5
0,0.0,-4.129148809040695,3.0
4,-1.0,-3.8236820525205406,1.5
1,-1.0,-3.7757155664496684,3.5
2,0.0,-4.085121425160709,2.5
0,0.0,-4.1695377684084045,2.0
3,1.0,-3.6944252906499715,8.5
2,1.0,-4.559816428483165,5.5
4,1.0,-4.0686808119633815,5.0
1,0.0,-2.0344276059900537,3.0
1,0.0,-2.8817397361977157,5.0
3,1.0,-3.866121515313801,5.0
4,0.0,-3.4695623401485207,7.5
2,0.0,-3.0470133201413923,4.0
0,0.0,-5.298377055842997,1.5
0,-1.0,-5.298377055842997,2.5
3,0.0,-2.096521144227166,3.0
2,0.0,-2.92713625243225,5.5
1,-1.0,-2.0355341592369998,3.0
4,0.0,-3.31904734231653,3.5
2,0.0,-2.5916249123122754,5.0
1,-1.0,-2.0101150483521315,2.5
0,0.0,-5.059816428483166,6.0
3,1.0,-2.677451965191488,2.0
4,0.0,-3.8902564058471056,6.0
4,-1.0,-2.316004058883288,4.0
0,0.0,-3.8622989194688504,3.5
3,1.0,-4.1372674084760375,8.5
1,0.0,-2.7975794207463673,4.5
2,0.0,-3.2779967937286476,4.0
0,0.0,-4.085121425160709,4.5
1,0.0,-2.808593763975699,4.5
3,0.0,-3.1181655586783723,4.5
2,0.0,-2.731939963426708,5.5
4,0.0,-2.125137781061436,2.0
0,0.0,-4.508485257534592,4.0
3,0.0,-2.7998718188350944,3.0
2,1.0,-4.037154939089837,8.0
1,-1.0,-2.563999633751035,4.0
4,0.0,-2.500469174534247,4.0
3,0.0,-2.9395126869323254,4.0
4,-1.0,-1.820825215168927,3.5
0,-1.0,-4.02143554252106,3.5
2,0.0,-3.6435619721300476,4.0
1,0.0,-3.064528616329201,3.5
1,0.0,-3.0080285859867786,4.0
0,0.0,-4.471770798955325,3.5
4,0.0,-2.8964983223094016,3.5
2,1.0,-3.377353411588178,5.0
3,1.0,-3.0227496730600247,5.0
2,0.0,-2.3617423373755297,5.5
1,-1.0,-2.2485612477276646,2.5
0,-1.0,-3.579739657137935,2.5
4,0.0,-2.7649905373004846,4.5
3,0.0,-2.5654968238712423,3.0
3,1.0,-2.7797116243737303,4.0
1,0.0,-2.6606188770151453,4.0
2,0.0,-2.2080572505280287,3.5
0,0.0,-4.085121425160709,3.5
4,0.0,-3.4785342252216562,7.5
