First Index,Content Function Ratio,Lexical Frequency,Word Length
0,1.0,-5.4339213292912305,8.5
0,0.0,-4.865973550295087,5.0
3,0.0,-3.6711683460295323,6.5
1,1.0,-5.261565157683783,10.5
0,1.0,-5.022469683821314,8.25
0,0.5,-4.520346320723819,7.0
5,0.5,-4.601137153956312,7.25
0,0.5,-4.762597883944535,6.5
8,0.0,-3.069838806754048,5.0
3,0.0,-2.9546400549333227,4.25
0,0.5,-4.701488874758318,7.25
3,0.5,-3.541110476781866,4.25
2,1.0,-3.54514420371538,6.25
16,-0.5,-3.3360300618792262,4.25
9,0.0,-3.7875232695959324,7.75
0,0.0,-4.265389333755772,4.5
0,-0.5,-3.1825041526867297,4.5
3,0.5,-3.4249298274591338,5.5
0,1.0,-4.858369193503849,9.0
18,1.0,-4.403891629447481,7.5
0,0.0,-4.581221521367154,4.25
0,-0.5,-3.4743242434892365,2.75
0,0.5,-3.9655321843057774,5.75
0,-0.5,-3.9857978273659773,3.0
5,1.0,-3.819722455880738,7.0
0,0.0,-4.65438301470312,6.75
0,0.0,-4.230732614022184,5.0
0,0.5,-4.366674130643522,7.25
0,-0.5,-3.735943577442799,3.75
0,1.0,-4.85235963328699,8.5
4,0.5,-4.48103850567025,7.75
0,0.0,-4.2415673643379606,5.0
2,0.0,-3.7777163707785277,6.0
11,0.0,-3.8680991800567917,5.25
3,0.0,-3.9346786192830017,5.25
0,0.0,-3.721250228527279,5.0
0,0.0,-4.460074701918875,5.5
0,0.5,-4.378610306019427,9.0
7,0.0,-3.093572928918771,4.5
0,0.0,-4.019797957067143,3.0
12,-0.5,-2.711779912027232,4.75
0,0.5,-4.298895023595151,4.0
0,0.0,-4.21723459126057,4.75
0,1.0,-4.898746508299521,11.25
4,0.5,-3.537272526851903,6.75
7,0.0,-4.152884618334669,5.0
1,1.0,-5.08090667705033,7.0
15,0.5,-4.1184742134437755,6.25
6,0.0,-3.558601073295473,4.5
4,-0.5,-3.080360652028408,3.75
3,0.5,-4.6877797177852925,8.0
3,1.0,-4.816162212060496,11.0
0,0.5,-4.705100053451497,6.75
3,0.5,-3.5786601944860994,5.5
3,0.0,-3.1080629496277212,4.5
0,0.0,-4.601137153956312,6.0
0,0.0,-3.6555031402152123,4.0
0,0.5,-5.1255481465962145,6.75
0,-0.5,-3.780707727648239,4.5
0,-0.5,-4.084195711562016,3.75
31,0.5,-4.141774862907128,7.0
0,0.0,-4.649414339629683,5.0
4,0.0,-3.8133713406178744,4.5
1,0.5,-4.028906788321674,6.25
3,0.0,-4.308284715688921,5.75
0,0.5,-4.899002880603943,6.0
0,0.0,-3.7057838614856085,4.0
3,0.0,-4.013354250683166,5.75
0,0.0,-4.490936632480457,7.0
4,0.5,-4.279605586063294,7.25
1,-0.5,-3.6613209454838387,3.75
0,0.5,-4.908389369080471,8.0
1,0.5,-4.3509732127479985,5.5
0,1.0,-5.017413987122991,8.75
1,0.5,-4.440053137208719,7.75
2,0.5,-4.54439164224574,5.25
0,0.5,-5.524353288295629,8.5
7,1.0,-4.139080597687013,8.5
2,0.5,-4.42094453899599,7.0
1,0.5,-4.111487523629583,6.0
14,0.5,-4.136804029848495,6.5
0,1.0,-4.825001775876533,5.25
0,0.5,-4.145006274834999,4.75
8,0.0,-3.5116518437283735,5.25
3,1.0,-4.564101065885698,6.5
9,0.0,-3.3145405371083503,5.25
5,0.5,-4.4339704345529505,7.5
0,0.5,-4.83828004251496,6.0
5,0.5,-4.2291340935894475,4.5
2,0.5,-3.948050060636458,6.5
