First Index,Content Function Ratio,Lexical Frequency,Word Length
3,-0.3333333333333333,-2.7960388217110843,3.6666666666666665
0,0.3333333333333333,-4.71233835751472,6.0
4,1.0,-4.601109669881584,7.666666666666667
6,-0.3333333333333333,-4.098793964752846,5.0
3,0.3333333333333333,-3.771176976379118,7.0
2,1.0,-5.37705072729889,12.333333333333334
1,0.3333333333333333,-4.652898402498694,4.0
1,0.3333333333333333,-4.3236021501310615,8.0
0,-0.3333333333333333,-4.185619261706688,4.666666666666667
0,0.3333333333333333,-5.332151202666405,8.0
0,0.3333333333333333,-4.521027953714209,5.666666666666667
18,0.3333333333333333,-3.5503976857022628,6.666666666666667
10,1.0,-4.616224753504795,7.333333333333333
0,-0.3333333333333333,-4.375232887703024,4.333333333333333
8,1.0,-4.730091211338443,8.333333333333334
6,0.3333333333333333,-3.6550891325949704,4.0
0,0.3333333333333333,-4.427710367670729,6.666666666666667
4,-1.0,-2.011612572391181,2.3333333333333335
0,-0.3333333333333333,-3.8138887123540037,3.0
6,0.3333333333333333,-3.388895433005395,4.333333333333333
0,0.3333333333333333,-4.268682399641754,4.333333333333333
0,0.3333333333333333,-4.754686616058748,7.333333333333333
6,-0.3333333333333333,-3.6466796492840587,4.333333333333333
6,1.0,-3.7125315728643944,9.333333333333334
0,0.3333333333333333,-4.502869495962593,5.666666666666667
0,0.3333333333333333,-5.606787449647844,5.333333333333333
6,0.3333333333333333,-4.177400861873219,7.333333333333333
7,-0.3333333333333333,-2.3723779236931093,3.6666666666666665
0,0.3333333333333333,-4.531837627142955,4.0
0,0.3333333333333333,-5.044376915959586,6.0
0,-0.3333333333333333,-3.308464373388555,5.0
4,-0.3333333333333333,-4.523007199914034,4.0
0,0.3333333333333333,-4.499841319975333,6.333333333333333
3,-0.3333333333333333,-3.2851552811578255,5.0
0,0.3333333333333333,-5.432494534554398,4.333333333333333
0,-1.0,-3.830285331422401,2.6666666666666665
6,-0.3333333333333333,-2.8995309051234828,4.666666666666667
14,1.0,-4.326835788113883,8.666666666666666
2,0.3333333333333333,-3.0622902214267795,6.0
2,0.3333333333333333,-4.45912009245749,8.666666666666666
0,1.0,-4.967677307612326,7.0
0,1.0,-4.623170296684996,7.333333333333333
3,0.3333333333333333,-4.509204719713769,5.666666666666667
0,0.3333333333333333,-4.386935101888859,6.0
0,1.0,-4.717118522661653,8.0
0,-1.0,-4.004409124896974,4.0
0,-0.3333333333333333,-4.566742440246018,4.0
3,-0.3333333333333333,-3.3695629183721927,3.6666666666666665
3,0.3333333333333333,-3.8143277452620308,6.666666666666667
0,1.0,-5.191982590476145,7.0
7,-0.3333333333333333,-2.9942502272081377,4.0
0,1.0,-5.076020731634909,8.333333333333334
5,0.3333333333333333,-4.33901394178826,5.333333333333333
4,0.3333333333333333,-4.459922695701234,6.666666666666667
0,0.3333333333333333,-4.485959958064119,6.0
15,0.3333333333333333,-3.2848106625880455,4.666666666666667
0,1.0,-4.754017955159549,12.0
0,-0.3333333333333333,-4.172525670932611,4.666666666666667
