First Index,Content Function Ratio,Lexical Frequency,Word Length
0,-0.2,-2.779536466759034,2.2
1,-0.2,-3.0886253994793855,4.4
3,-0.2,-2.6050149243811562,3.2
4,-0.2,-2.8051250793645366,4.4
2,0.2,-3.0969046296832117,4.4
1,-0.2,-2.743826518870577,4.0
0,0.2,-3.7005595963436306,4.2
2,0.2,-2.7597493121151873,3.8
3,0.2,-2.7409441826476466,5.2
4,-0.2,-2.641770779531569,3.6
0,-1.0,-2.730271814533661,3.0
1,0.2,-3.280639825686351,4.4
3,-0.2,-3.164237999788805,5.2
2,-0.2,-2.7801670543354353,3.8
4,0.2,-3.3586990647194668,6.0
2,0.2,-3.081938802301308,4.4
0,-0.2,-3.2556675976021374,3.4
1,0.2,-2.6883919118260273,3.8
4,0.2,-3.434628223215854,5.6
0,-0.2,-3.0848124740432983,3.4
1,-0.6,-2.721821414290433,2.8
3,0.2,-3.3375626620512335,5.0
2,-0.2,-2.703947998895209,2.8
4,-0.2,-2.7103781660205364,3.2
2,-0.6,-2.6693693278158377,3.2
0,-0.6,-2.8986024602711478,3.8
3,-0.2,-2.5544467362446346,2.6
1,0.6,-3.6701139205570756,6.6
4,-0.2,-2.655462382741611,3.0
0,-0.2,-3.1233294672043357,3.8
4,0.2,-2.708140011108862,3.6
1,-0.2,-3.059091111254932,5.2
2,0.2,-3.1370333037790035,5.6
3,-0.2,-2.3906406889900684,3.2
4,0.2,-3.245380513780327,3.6
0,-0.2,-3.307888083013773,3.8
2,0.2,-2.4989536005062183,3.2
3,0.2,-3.2625101020546787,6.0
1,-0.6,-2.5850776854684687,3.4
0,0.2,-3.3654200764503472,3.2
3,-0.2,-3.08178066369094,4.0
1,-0.2,-2.5261915334456586,3.8
2,-0.2,-2.4905583798691735,3.8
4,-0.2,-2.680885856466299,4.0
1,0.6,-3.406715164708376,5.2
0,-0.6,-2.761082228854259,3.2
2,-0.6,-2.521994486340168,3.4
3,-0.2,-2.5995726884320725,4.8
2,-0.6,-3.397309273922004,2.6
3,0.2,-3.279248357286072,3.8
0,-0.2,-3.296704275158505,3.8
4,-0.6,-3.0053168415807674,3.0
2,1.0,-3.7348269723267635,6.0
4,0.2,-2.77372038758217,2.6
3,0.2,-3.1397108782787755,5.6
1,-0.6,-2.7784028536816234,2.8
2,0.2,-3.522707447251873,3.0
4,0.2,-3.4507665418828375,3.4
0,-0.2,-2.846217691266875,3.0
3,-0.2,-2.7107131007825567,4.2
1,-0.2,-3.0598972006868737,3.4
1,-0.2,-2.475757184867754,3.4
2,0.2,-2.7517819047335776,3.6
4,-0.2,-2.7216128868871734,3.6
0,-0.6,-2.9990620506342527,3.2
3,0.2,-3.429567527202748,3.6
1,-0.2,-2.7056077156331746,3.4
4,0.2,-3.821430638414301,5.4
0,-0.2,-3.5261039469608884,4.0
2,0.2,-3.1354926023604173,4.8
3,0.2,-2.875669607725938,3.2
4,0.2,-3.156899493156915,4.6
3,-0.2,-2.86936606657817,5.4
2,0.2,-3.02039508077437,5.2
0,-0.2,-2.779427013996285,3.4
1,-0.2,-2.930368432950898,2.8
2,-0.2,-3.1600867572903804,5.0
4,0.2,-2.701978033325311,4.2
0,-0.6,-3.302145849230093,3.4
3,-0.2,-3.105074755029428,5.0
1,-0.2,-3.141363680802624,3.2
2,0.2,-3.2503596521452316,2.8
0,0.2,-3.60950820092392,5.8
3,-0.2,-2.946857998723595,3.6
4,-0.2,-2.996014415721916,5.4
0,-0.6,-2.599965311574552,3.0
3,-0.2,-2.620905528620171,3.8
2,0.2,-3.2245227014411926,4.8
1,-0.2,-2.9130712517785757,4.8
4,-0.2,-2.6520001398424546,4.0
0,-0.6,-3.1994407429043075,4.4
1,-0.2,-2.6341478147670334,4.0
2,1.0,-3.59014574391416,5.0
3,0.2,-3.539542896751547,7.4
2,-0.6,-3.1798534252675745,3.8
3,-0.6,-2.6097974961431794,4.4
1,0.2,-3.0569371531231804,5.0
4,-0.2,-2.5629513640203956,3.6
0,0.2,-3.8718637298829073,6.2
2,0.6,-2.906353544506296,4.8
0,0.2,-3.6279604973131176,4.8
3,-0.2,-2.423617029158153,4.0
4,0.6,-3.07046495609533,3.4
1,-0.6,-2.6465388965463155,3.6
3,-0.2,-2.6648485800685586,3.4
0,-0.2,-2.958545149866309,2.8
2,0.2,-2.6956403235464306,4.2
1,-0.2,-3.043328370825246,4.4
4,-0.2,-3.203077102304467,5.0
3,0.2,-2.889082916816249,4.4
0,-0.2,-3.362149337288065,6.0
2,-0.2,-3.092637602509508,4.2
4,0.6,-3.7311801509983047,4.8
2,0.2,-2.5871316409102767,4.0
1,0.2,-3.6707596038541026,7.0
0,-0.2,-3.1453362068944535,3.6
3,-0.2,-3.244991882457694,4.6
4,-0.2,-2.4816915053433397,5.0
3,-0.2,-2.6392193556497916,4.0
1,0.6,-2.861265766128627,3.0
0,-0.2,-3.2528356605595485,3.6
4,0.2,-3.5816698213503324,5.6
2,-0.2,-3.0849057873166323,3.8
4,-0.2,-2.7710709339413384,4.8
3,0.6,-3.2723940997504655,5.6
1,-0.2,-2.7051474746857145,4.6
2,0.2,-3.0935343464887426,5.2
3,0.2,-3.0199225219616843,5.0
0,-0.6,-2.587453148950886,3.4
4,-0.2,-2.943904195449965,4.0
2,-0.2,-2.9575570602801724,4.4
1,-0.6,-2.9660126328960965,3.8
4,-0.2,-2.7288981092311038,4.8
3,0.2,-3.187506455285392,6.8
0,-0.2,-2.789456391943589,4.4
2,-0.6,-2.5964816726037556,2.8
