First Index,Content Function Ratio,Lexical Frequency,Word Length
0,1.0,-4.880170210882651,5.0
0,1.0,-4.708958870471548,5.5
0,1.0,-4.129412364050245,5.0
0,1.0,-4.602018960499008,8.5
0,-1.0,-4.182944370469542,4.5
0,1.0,-4.760729166425083,5.0
0,0.0,-4.696181818235353,7.0
0,1.0,-4.86615584908253,7.5
0,0.0,-4.151987194318129,8.0
0,1.0,-4.760729166425083,9.5
0,1.0,-4.92862521738668,5.0
0,-1.0,-4.702476381889364,4.0
0,0.0,-4.403048956162989,5.0
0,1.0,-4.477080223890707,6.5
0,0.0,-4.807106193043532,4.5
0,1.0,-4.744636824739382,11.5
0,1.0,-4.177184158954637,7.5
0,-1.0,-4.495974504335408,4.5
0,0.0,-4.555178439060078,5.0
0,1.0,-4.828839039934077,5.0
0,1.0,-4.5584438726395575,8.0
0,0.0,-4.632166911442633,5.5
0,1.0,-4.441676618668781,5.5
0,1.0,-4.9475194978313795,6.0
0,0.0,-4.551961384057373,4.5
0,1.0,-4.332295037142242,7.0
0,1.0,-4.623117800396234,5.5
0,1.0,-4.9910945856908295,8.0
0,0.0,-4.614430752361523,5.5
0,1.0,-4.752533958330998,8.0
0,0.0,-4.646489502167397,6.0
0,0.0,-4.760729166425083,9.0
0,0.0,-4.524970477824251,4.0
0,1.0,-4.386039412518273,7.5
0,1.0,-4.807106193043532,7.0
0,0.0,-4.386039412518273,6.5
0,0.0,-4.623117800396234,6.5
0,1.0,-4.28084166740544,5.5
0,0.0,-4.684114978376995,5.0
0,1.0,-4.470398243111717,5.0
0,0.0,-4.317700842578501,7.0
0,0.0,-4.778110219554689,7.0
0,-1.0,-4.9475194978313795,5.0
0,0.0,-4.895151822571373,7.0
0,0.0,-4.627595221722698,8.5
0,0.0,-4.193101663882944,4.0
0,1.0,-4.472602802564245,7.5
0,1.0,-4.911244164257074,6.0
0,0.0,-4.148472595776198,6.5
0,0.0,-4.656591195211541,5.0
0,1.0,-4.9475194978313795,14.5
0,0.0,-4.672683536897242,5.0
0,0.0,-4.880170210882651,11.0
0,1.0,-4.66718584474651,7.0
0,-1.0,-4.627595221722698,3.0
1,1.0,-4.3134007566975425,9.5
0,-1.0,-4.29212458135481,6.5
1,1.0,-4.346696816067344,8.0
1,0.0,-4.565125853418548,9.5
1,0.0,-4.150473967003036,9.0
0,0.0,-4.72965521305066,9.0
0,0.0,-4.92862521738668,4.0
1,1.0,-4.656591195211541,10.0
0,1.0,-4.59803449566337,6.5
0,0.0,-4.840579587858839,7.5
1,1.0,-4.472602802564244,8.0
1,1.0,-4.9910945856908295,7.5
0,-1.0,-4.513973330971167,8.0
0,1.0,-4.852991379721354,9.5
0,1.0,-4.210278918554652,6.5
0,0.0,-4.9475194978313795,7.5
1,1.0,-4.139210142081936,10.0
0,1.0,-4.572019995661364,7.5
0,0.0,-4.322087804732253,6.5
1,1.0,-4.744636824739382,8.5
0,1.0,-4.4816519136106425,5.5
0,1.0,-4.246975955878267,5.0
1,1.0,-4.483974366133525,8.5
0,1.0,-4.9475194978313795,6.5
1,1.0,-4.9910945856908295,10.0
0,1.0,-4.210278918554652,6.5
0,1.0,-4.129412364050245,5.5
0,0.0,-4.23330483242141,5.0
1,1.0,-4.92862521738668,8.0
0,0.0,-4.316617811700247,4.5
0,0.0,-4.506076197379551,4.5
0,1.0,-4.9475194978313795,8.0
0,0.0,-4.352991379721354,7.0
1,1.0,-4.32998493832387,8.5
1,0.0,-4.172683536897242,6.5
0,1.0,-4.787351922401696,9.5
0,0.0,-4.880170210882651,10.0
0,1.0,-5.01667084691452,11.0
1,1.0,-4.308142697354965,6.5
0,-1.0,-4.787351922401696,7.0
0,1.0,-4.177184158954637,9.0
1,1.0,-4.708958870471548,6.5
0,1.0,-4.261565958369865,4.5
0,-1.0,-4.223940482160269,4.0
0,0.0,-4.911244164257074,5.0
0,1.0,-4.672683536897242,6.5
0,1.0,-4.852991379721354,6.0
0,1.0,-4.708958870471548,7.5
1,1.0,-4.124005929409137,8.5
1,1.0,-4.403048956162989,9.0
0,1.0,-4.582789834589419,11.0
1,1.0,-4.516670846914519,11.0
0,1.0,-4.9475194978313795,6.0
0,1.0,-4.968215840410491,5.0
0,1.0,-4.627595221722698,6.5
0,0.0,-4.817700842578501,4.5
0,0.0,-4.441676618668781,2.5
