First Index,Content Function Ratio,Lexical Frequency,Word Length
2,0.4,-4.129532862933591,6.5
0,0.4,-3.8778681458250355,6.9
1,0.6,-4.079174335150651,5.5
3,0.8,-4.438806049234473,10.7
4,0.6,-4.33114718486748,7.8
4,0.0,-3.4277273307029965,5.4
0,-0.2,-3.650369681236426,6.6
1,-0.4,-3.6533110838468645,4.8
3,0.0,-3.683934575168864,4.6
2,0.6,-4.7059343625481045,9.8
0,0.0,-3.450684725840592,5.1
2,0.6,-4.004547699281465,6.5
1,0.2,-4.036449742174676,7.9
3,0.4,-3.953129683604434,8.6
4,0.6,-4.219836307150862,8.6
0,0.6,-4.504628294836697,7.6
1,0.0,-3.456202295827654,5.7
2,0.6,-4.483096330794875,11.3
4,-0.2,-3.754367667645382,4.6
3,1.0,-4.257215133317267,10.0
0,0.8,-4.3731390770798395,8.7
1,0.6,-4.1622103930882455,9.1
2,0.2,-3.902916483713212,9.0
4,-0.2,-3.4814193199392967,3.4
3,0.6,-4.3822195381125955,9.5
1,0.6,-3.984086826401885,8.0
3,0.6,-4.120152403214595,8.2
4,0.0,-3.6006020947924653,4.7
0,0.2,-3.85185196481151,7.4
2,0.6,-4.262837359140563,10.1
4,0.4,-3.7147048892117596,5.8
0,0.6,-3.9376111173503383,7.0
1,0.6,-3.7923891934432374,9.1
2,0.2,-3.516303953020416,6.1
0,-0.2,-3.466691141077329,5.1
4,0.8,-4.639398071106995,11.5
2,0.2,-3.641541027661314,6.9
3,0.8,-4.077112614903937,9.8
1,0.2,-3.8294598127043984,7.0
3,0.8,-3.996005072755324,8.4
4,0.2,-3.7049535932887645,8.0
0,0.6,-4.425455091205964,7.9
1,-0.4,-3.7479987126762415,4.3
2,0.4,-3.6494378233130282,5.5
1,0.6,-4.280783737818448,9.5
0,0.6,-4.46152498340704,6.5
4,0.4,-4.3490146924674695,7.8
3,-0.4,-3.5820983646102063,4.6
2,0.6,-3.880169172934612,7.0
0,0.4,-3.9739014687180907,6.1
3,0.6,-4.228942430861556,7.9
4,-0.2,-3.1001157025962933,5.0
1,-0.4,-3.2063497891616928,4.9
2,-0.4,-3.417155589083354,4.0
4,0.6,-4.127601746393519,10.9
3,-0.6,-3.137534215489979,4.1
2,0.8,-4.434098305546998,11.0
1,0.8,-4.103889866386298,9.2
0,0.2,-3.650142452266896,5.4
0,0.6,-4.411710375510138,9.9
2,0.6,-4.363487386939421,7.9
4,0.0,-3.4694559826542744,5.3
3,-0.2,-3.4409614244578526,3.8
1,1.0,-4.704294708172436,9.5
0,0.4,-4.343246197786984,7.0
4,0.4,-3.7631078405140186,6.1
3,-0.2,-3.620225747935192,3.9
2,0.4,-3.8922479813868547,8.4
1,0.4,-3.624509274864299,6.3
4,0.4,-3.567369068933165,7.4
1,1.0,-4.508246626890098,9.6
