First Index,Content Function Ratio,Lexical Frequency,Word Length
4,0.2,-3.1066587424214283,3.0
1,-0.6,-3.5120699225411487,3.0
3,0.6,-3.8288064946840734,6.6
2,0.2,-2.379187914715537,3.2
0,0.2,-3.3064435410102484,2.8
0,0.6,-2.971105293155489,4.8
2,-0.2,-2.4265191995865067,3.2
1,-0.2,-2.8807658593666767,5.4
3,0.6,-3.206330588720308,4.4
4,0.2,-3.4507665418828375,3.4
2,0.2,-3.4260224394712866,5.4
0,0.2,-3.0858171203270333,3.2
1,0.6,-4.093250353630856,8.4
4,0.2,-3.5579767330407748,5.6
3,-0.6,-3.002861903559631,2.8
4,-0.6,-2.706905567238351,3.8
0,-0.2,-3.54045096017649,3.2
1,-0.2,-3.081816093143715,3.4
3,1.0,-3.2636125078756977,6.0
2,0.2,-3.8131394480362317,6.6
1,0.2,-3.5378128438176146,6.0
0,-0.6,-3.0492897160511614,4.0
2,-0.2,-2.308662069584323,3.4
4,-0.2,-3.397703461815593,3.4
3,-0.6,-2.3472087371223695,2.6
3,0.2,-2.9236471618663726,5.0
1,-0.2,-2.779363239534033,3.0
0,-0.2,-5.298377055842997,3.4
2,-0.2,-2.430858522591861,4.0
4,0.2,-2.953728632404554,4.8
0,0.2,-3.7603767187797508,3.8
1,0.2,-2.2591827502655297,2.8
2,0.6,-3.2509071835546104,4.6
3,0.2,-3.1636872437171246,5.8
4,0.2,-2.7201086712905487,3.2
2,1.0,-4.140799985654811,7.0
0,-0.2,-3.3573594324343268,4.4
1,0.2,-3.8611313908988345,5.8
3,-0.2,-2.8799357010572466,4.0
4,0.6,-3.4340612716535146,5.0
0,-0.2,-2.969245727322888,2.8
2,-0.6,-2.1916674478558162,2.2
3,-0.2,-2.478103849569173,3.8
4,-0.2,-2.644609180256817,3.6
1,0.6,-3.182471407885348,5.0
0,0.2,-4.141208627321992,4.6
2,-0.2,-2.36856134611637,3.4
3,-0.2,-2.559482890923575,4.0
4,0.6,-3.6157532626335724,7.2
1,0.2,-3.305183166714857,6.4
1,-0.2,-2.48891956124145,3.2
0,0.2,-3.4308931301103565,3.0
3,-0.2,-2.3945705999984095,3.4
4,-0.2,-3.467072052012589,3.6
2,-0.2,-2.628884637457113,3.6
0,-0.2,-3.180217114274003,3.6
3,-0.6,-1.8833478766298495,3.2
1,-0.2,-3.013322469941099,4.6
2,0.2,-3.147813765308436,5.2
4,-0.2,-3.5952978547830887,5.0
4,-0.2,-2.779292388444247,5.0
1,0.2,-2.5691223632213727,4.0
0,-0.2,-3.4101338224524724,3.0
3,-0.2,-2.7393468421737266,3.8
2,-0.2,-3.7437065989423237,3.8
0,-0.2,-3.492718150423687,4.2
4,0.2,-3.2223640205261637,4.4
2,-0.2,-3.1200229425557255,3.4
1,0.2,-2.9070702309380594,4.2
3,-0.2,-2.9067757829910783,4.4
0,-0.2,-3.5080580486634445,5.6
4,0.2,-2.605348188747614,3.4
1,0.2,-3.344431266499977,5.6
3,-0.6,-2.770609553433792,4.4
2,-0.2,-2.8417642582337983,4.0
4,-0.2,-2.552226979359369,4.2
3,0.2,-2.799126249514697,3.6
2,-0.2,-2.8647712759373793,3.6
0,-0.2,-2.993240012772694,4.4
1,0.2,-2.9760617018294138,4.2
4,-0.6,-2.4656069427625886,3.6
0,-0.2,-3.562454705558923,4.4
2,0.2,-2.881579003026453,4.0
1,-0.2,-2.8731365186958864,3.4
3,0.2,-2.4277105043772083,3.4
0,-0.2,-2.996162256649468,2.8
3,0.6,-3.7863109233131036,6.4
2,0.2,-3.4881931464683182,3.6
4,-0.2,-3.4857834519233406,4.2
1,0.2,-2.5388258777936974,2.8
1,-0.2,-2.8150821279479485,5.2
3,-0.2,-2.4448271812073545,5.0
4,0.2,-3.453152784674875,4.6
2,-0.6,-2.579316703052629,4.4
0,0.2,-3.8130868930877524,4.4
2,0.2,-2.704697670514972,4.2
0,-0.6,-2.9042183398657335,4.4
4,-0.2,-2.3873788389716855,4.6
3,0.6,-2.9972131325628117,4.6
1,-0.2,-2.546248789924725,5.0
4,0.2,-3.5262212937762123,3.6
0,-0.2,-3.2608176036456973,4.2
3,0.2,-2.5136072781651713,4.2
1,0.2,-2.894503615495673,3.8
2,0.2,-3.2415179818999853,4.2
1,0.2,-2.98714723503674,4.0
4,-0.2,-3.034350686500184,4.6
3,0.2,-3.0281952905497134,4.2
0,-0.6,-3.091626586982948,3.4
2,0.2,-2.9528613497069194,5.6
4,0.2,-3.073120997611741,4.2
1,-0.2,-2.5443958014678953,3.4
0,0.2,-3.876321735356094,4.8
2,0.2,-2.994644996835329,5.4
3,0.2,-2.682173707943216,3.6
3,-0.2,-2.4748869477467075,3.4
0,0.6,-3.9606742265997994,6.2
1,0.2,-3.280639825686351,4.4
4,0.6,-3.167155110546523,4.6
2,0.2,-2.8857739016681427,4.2
4,-0.6,-2.15992040021015,2.8
3,-0.6,-2.358252676523664,2.8
2,0.2,-2.805749773048892,4.6
1,-0.2,-2.7182182399937305,4.2
0,0.6,-4.493250353630858,6.8
3,-0.2,-2.64971955550942,3.8
4,-0.2,-2.9270731115423425,4.4
2,0.2,-2.3344954167841254,3.2
0,-0.6,-2.288796310550986,2.8
1,0.2,-3.390721067280159,3.0
4,-0.2,-2.825724975345304,6.0
1,0.2,-2.6883919118260273,3.8
3,-0.2,-3.1585594398626426,3.6
0,-0.2,-3.4559920353402696,4.6
2,-0.2,-2.663182741955654,3.4
1,0.6,-3.06583088039024,5.6
3,-0.2,-2.515350549920154,3.4
2,0.2,-3.221769337713608,3.4
0,-0.2,-3.1930702542631386,3.4
4,-0.2,-2.7288981092311038,4.8
0,0.2,-4.53489042702072,6.2
3,-0.6,-2.548691672690648,4.0
2,-0.6,-2.4034453200005728,2.6
4,-0.6,-2.8781787633661766,3.0
1,-0.2,-3.000487397880608,5.6
2,0.2,-3.299459873700131,5.0
3,-0.6,-3.045967725375575,2.6
0,-0.6,-3.1286737749217117,3.6
1,-0.2,-2.4986797176605657,3.4
4,-0.2,-2.3671473986892835,4.0
0,-0.2,-3.3658738553160816,3.0
4,0.6,-3.1831338099292337,4.8
2,-0.2,-2.721589929682723,4.4
3,0.2,-2.583326135916947,3.8
1,0.6,-4.015704360185223,5.6
3,-0.2,-2.743137552591981,4.8
1,0.6,-2.861265766128627,3.0
4,0.2,-3.275957559579209,4.8
0,-0.2,-3.5151725993896212,3.2
2,0.2,-3.3816698213503322,5.0
4,0.2,-3.2167221710381213,3.6
0,-0.6,-2.940482740099469,2.6
1,-0.2,-2.3003671417273104,3.8
3,0.6,-3.760605031273399,7.6
2,0.6,-2.592995687930764,4.0
4,0.2,-2.2132497320180073,3.0
3,0.6,-3.965540832691405,6.8
1,-0.2,-2.918869267463953,4.2
0,0.6,-3.641578348010609,3.4
2,0.2,-2.993937124321026,5.6
2,0.2,-2.8271964995493035,3.2
4,-0.2,-3.0526493186719543,4.2
0,0.2,-4.135131978519,5.8
3,-0.2,-1.9567831266396323,3.0
1,-0.2,-2.4791184326777627,3.2
0,-0.2,-3.248877774158089,4.6
2,-0.2,-2.521432733611159,4.2
1,-0.6,-2.149298749830581,2.8
3,0.2,-3.3015042863541426,5.0
4,-0.6,-2.6418870546641067,4.8
2,0.2,-3.530522444390987,6.0
0,-0.6,-3.2952641664770566,3.4
4,-0.2,-3.4850999233868984,3.8
1,-0.6,-2.2963891280707402,4.0
3,-0.6,-2.0127564601224384,3.0
0,-0.2,-3.3046123842388555,4.0
2,0.2,-2.9140508540842633,4.8
1,0.6,-3.0636550552878354,5.0
4,0.2,-3.462164112539598,4.2
3,-0.2,-2.8138497361316483,4.2
0,-0.2,-3.5811818269844027,4.2
2,1.0,-3.337747628491563,6.0
1,0.2,-2.871397645360417,3.8
4,-0.2,-3.098531526092946,4.8
3,0.2,-2.6831716828619996,3.8
4,0.2,-3.3816698213503313,5.0
1,0.2,-3.911472598585669,5.2
0,-0.6,-3.11230337224738,4.4
3,0.6,-2.976340203254225,4.0
2,0.2,-2.6239470321524574,4.2
4,0.2,-3.3782795912429164,4.4
0,-0.6,-2.570614515015195,3.8
1,-0.6,-2.6750817115121093,4.2
2,0.2,-3.350629018721551,5.4
3,-0.2,-2.7577043601744458,4.2
3,0.2,-3.839573321379915,5.6
1,0.6,-3.455144354299089,6.2
2,0.2,-3.296148136335673,6.4
0,0.2,-3.369350576244686,4.4
4,0.2,-2.7889978595958853,5.2
4,-0.2,-2.3020118487155843,2.6
0,0.2,-3.501035500575682,3.4
2,-0.2,-2.867641793477115,3.8
3,0.2,-3.172276348773381,6.0
1,0.6,-3.53770332505011,5.4
3,0.2,-3.6536902208712,5.2
