First Index,Content Function Ratio,Lexical Frequency,Word Length
2,0.0,-2.950799764897332,4.0
1,0.0,-5.244004368118823,5.5
3,1.0,-4.128225252617391,7.0
4,1.0,-4.137158890520439,8.5
3,1.0,-4.654078664154328,7.0
0,0.0,-5.084247667439826,5.0
1,1.0,-3.9938025964711006,9.5
4,-1.0,-2.8604117492875205,4.5
2,0.0,-3.5621248229614277,7.0
0,0.0,-5.20128927045651,6.5
3,1.0,-3.5619777872436207,5.5
1,0.0,-4.06686661431022,6.0
4,0.0,-3.4068034616961826,7.0
0,1.0,-5.4733232926316475,11.5
1,0.0,-3.0053719996098662,4.5
2,1.0,-4.644317594303091,8.5
0,0.0,-5.12933598261437,5.5
1,0.0,-4.253262491037745,6.0
3,1.0,-5.050774272624519,14.0
4,1.0,-4.427709709792801,9.5
0,1.0,-5.071083198078651,10.5
1,0.0,-2.8654516513128447,2.0
2,1.0,-4.347504182407541,10.5
3,0.0,-3.5656008345094725,4.0
4,0.0,-3.7891798501805822,5.5
4,0.0,-2.85908589856153,2.5
2,0.0,-2.621529091257127,3.5
0,-1.0,-4.332522570718821,4.0
3,1.0,-5.07538328395961,12.0
1,0.0,-4.783217671775844,7.0
1,1.0,-4.143127743430414,5.5
2,1.0,-4.993206856067392,5.5
3,0.0,-3.1492677554955053,3.5
0,-1.0,-4.267934675943042,3.0
4,0.0,-3.101793905763322,4.0
2,0.0,-3.344859238124281,5.5
1,0.0,-4.005790193751546,5.5
4,0.0,-3.250247011466308,8.5
3,1.0,-4.164495550367878,8.0
2,0.0,-2.987064221134995,4.0
0,0.0,-5.0797702461133625,4.5
4,0.0,-2.777406021785005,3.0
3,0.0,-3.1542503282295646,5.0
4,0.0,-2.8654516513128447,2.5
0,-1.0,-4.392078428763395,4.5
1,0.0,-4.143127743430414,7.0
2,0.0,-3.347283801629991,5.0
3,0.0,-3.3169966448088166,5.0
3,0.0,-2.797666762932281,3.0
0,1.0,-5.285491485651205,10.5
1,1.0,-5.424868286127619,8.0
2,-1.0,-2.6134749742178625,3.0
4,-1.0,-2.7732041510074605,2.5
2,0.0,-4.267934675943042,8.0
1,1.0,-4.713245349159216,8.5
4,0.0,-3.8302635413364663,8.5
0,-1.0,-4.367896609974201,3.5
2,0.0,-3.093417629137707,5.0
3,0.0,-2.950799764897332,7.0
4,0.0,-2.5918720906491366,3.0
0,0.0,-4.962728643096678,3.5
2,1.0,-3.7841697752032415,6.5
1,-1.0,-2.704342003945885,1.5
3,1.0,-4.883475600969394,9.5
4,0.0,-2.6730957798437043,3.0
3,1.0,-3.5234985223627735,7.0
2,0.0,-3.1921619878140444,3.5
0,0.0,-4.267934675943042,5.0
1,1.0,-3.637719509448934,9.0
4,1.0,-5.20128927045651,15.5
3,0.0,-3.32422435907674,4.5
0,1.0,-5.297232033575966,4.5
1,1.0,-5.025198011400828,3.5
2,0.0,-2.8478042596508635,3.0
4,0.0,-3.8539396745084358,4.5
2,1.0,-3.672245801203368,7.5
1,1.0,-4.33856682052269,9.5
4,1.0,-4.729400732575931,7.5
3,1.0,-3.0960870096704287,4.5
2,1.0,-4.169260935559425,12.0
1,1.0,-3.886402498849792,7.0
4,1.0,-3.815311895974535,6.5
0,0.0,-3.666481646976826,3.0
2,1.0,-4.112521020491578,8.0
1,0.0,-3.5973855605098684,6.0
3,1.0,-4.2005151261750795,6.5
4,0.0,-3.5159666491448354,4.5
2,-1.0,-2.6136006243970504,2.0
4,0.0,-2.731701308222436,6.0
1,1.0,-5.172293296967666,7.0
3,0.0,-3.9386742865738826,6.0
0,1.0,-4.9733232926316475,6.5
2,1.0,-5.3518042682885,9.0
4,1.0,-3.503791540854876,7.5
1,1.0,-5.093489370286832,8.0
3,0.0,-3.666481646976826,9.0
3,1.0,-4.085199770867223,6.5
1,0.0,-3.7151217184079464,3.5
2,-1.0,-2.7660905579087807,3.5
0,-1.0,-4.448956768469663,2.0
4,0.0,-3.1105696154341667,5.5
1,0.0,-3.271795220285162,7.0
2,0.0,-3.540578831693166,3.5
4,1.0,-4.734762665271816,9.0
3,0.0,-3.1893603922571634,4.5
1,0.0,-2.9309368788011287,4.0
0,1.0,-4.285034814103391,5.0
